time,value
2021-07-07 01:03:00,90.0
2021-07-07 01:18:00,90.0
2021-07-07 01:33:00,92.0
2021-07-07 01:48:00,94.0
2021-07-07 02:03:00,92.0
2021-07-07 02:18:00,84.0
2021-07-07 02:33:00,83.0
2021-07-07 02:48:00,82.0
2021-07-07 03:03:00,83.0
2021-07-07 03:18:00,82.0
2021-07-07 03:33:00,84.0
2021-07-07 03:48:00,81.0
2021-07-07 04:03:00,79.0
2021-07-07 04:18:00,78.0
2021-07-07 04:33:00,79.0
2021-07-07 04:48:00,83.0
2021-07-07 05:03:00,85.0
2021-07-07 05:18:00,87.0
2021-07-07 05:33:00,89.0
2021-07-07 05:48:00,91.0
2021-07-07 06:03:00,91.0
2021-07-07 06:18:00,88.0
2021-07-07 06:33:00,84.0
2021-07-07 06:48:00,80.0
2021-07-07 07:03:00,76.0
2021-07-07 07:18:00,78.0
2021-07-07 07:33:00,89.0
2021-07-07 07:48:00,87.0
2021-07-07 08:04:00,84.0
2021-07-07 08:09:00,
2021-07-07 08:19:00,86.0
2021-07-07 08:34:00,87.0
2021-07-07 08:49:00,88.0
2021-07-07 09:04:00,95.0
2021-07-07 09:19:00,105.0
2021-07-07 09:34:00,103.0
2021-07-07 09:51:00,87.0
2021-07-07 09:58:00,
2021-07-07 10:06:00,81.0
2021-07-07 10:21:00,81.0
2021-07-07 10:36:00,85.0
2021-07-07 10:51:00,89.0
2021-07-07 11:06:00,90.0
2021-07-07 11:21:00,92.0
2021-07-07 11:36:00,93.0
2021-07-07 11:51:00,91.0
2021-07-07 12:06:00,88.0
2021-07-07 12:21:00,86.0
2021-07-07 12:36:00,87.0
2021-07-07 12:45:00,
2021-07-07 12:45:00,
2021-07-07 12:51:00,85.0
2021-07-07 13:06:00,82.0
2021-07-07 13:21:00,85.0
2021-07-07 13:36:00,83.0
2021-07-07 13:51:00,73.0
2021-07-07 14:06:00,88.0
2021-07-07 14:07:00,
2021-07-07 14:12:00,
2021-07-07 14:21:00,106.0
2021-07-07 14:36:00,108.0
2021-07-07 14:51:00,89.0
2021-07-07 15:06:00,80.0
2021-07-07 15:21:00,80.0
2021-07-07 15:36:00,89.0
2021-07-07 15:51:00,98.0
2021-07-07 16:06:00,94.0
2021-07-07 16:22:00,84.0
2021-07-07 16:29:00,
2021-07-07 16:37:00,86.0
2021-07-07 16:52:00,85.0
2021-07-07 17:07:00,85.0
2021-07-07 17:22:00,85.0
2021-07-07 17:37:00,81.0
2021-07-07 17:52:00,79.0
2021-07-07 18:07:00,79.0
2021-07-07 18:22:00,82.0
2021-07-07 18:37:00,82.0
2021-07-07 18:50:00,
2021-07-07 18:50:00,
2021-07-07 18:52:00,80.0
2021-07-07 19:07:00,78.0
2021-07-07 19:22:00,85.0
2021-07-07 19:30:00,
2021-07-07 19:30:00,
2021-07-07 19:37:00,97.0
2021-07-07 19:41:00,
2021-07-07 19:52:00,83.0
2021-07-07 20:07:00,71.0
2021-07-07 20:22:00,72.0
2021-07-07 20:39:00,86.0
2021-07-07 20:44:00,
2021-07-07 20:54:00,88.0
2021-07-07 21:09:00,86.0
2021-07-07 21:24:00,81.0
2021-07-07 21:39:00,75.0
2021-07-07 21:54:00,77.0
2021-07-07 22:09:00,81.0
2021-07-07 22:34:00,
2021-07-07 23:28:00,65.0
2021-07-07 23:43:00,67.0
2021-07-07 23:58:00,69.0
2021-07-08 00:13:00,79.0
2021-07-08 00:28:00,85.0
2021-07-08 00:43:00,83.0
2021-07-08 00:58:00,77.0
2021-07-08 01:13:00,70.0
2021-07-08 01:28:00,73.0
2021-07-08 01:43:00,77.0
2021-07-08 01:58:00,77.0
2021-07-08 02:13:00,77.0
2021-07-08 02:28:00,77.0
2021-07-08 02:43:00,71.0
2021-07-08 02:58:00,64.0
2021-07-08 03:13:00,64.0
2021-07-08 03:28:00,67.0
2021-07-08 03:43:00,70.0
2021-07-08 03:58:00,67.0
2021-07-08 04:13:00,65.0
2021-07-08 04:28:00,69.0
2021-07-08 04:43:00,71.0
2021-07-08 04:58:00,69.0
2021-07-08 05:13:00,67.0
2021-07-08 05:28:00,65.0
2021-07-08 05:43:00,66.0
2021-07-08 05:58:00,69.0
2021-07-08 06:13:00,67.0
2021-07-08 06:28:00,66.0
2021-07-08 06:43:00,67.0
2021-07-08 06:58:00,69.0
2021-07-08 07:13:00,72.0
2021-07-08 07:25:00,
2021-07-08 07:28:00,74.0
2021-07-08 07:43:00,73.0
2021-07-08 07:58:00,74.0
2021-07-08 08:13:00,78.0
2021-07-08 08:28:00,79.0
2021-07-08 08:43:00,79.0
2021-07-08 08:58:00,82.0
2021-07-08 09:13:00,82.0
2021-07-08 09:29:00,80.0
2021-07-08 09:33:00,
2021-07-08 09:44:00,76.0
2021-07-08 09:59:00,85.0
2021-07-08 10:14:00,109.0
2021-07-08 10:29:00,123.0
2021-07-08 10:45:00,117.0
2021-07-08 10:54:00,
2021-07-08 11:00:00,103.0
2021-07-08 11:15:00,85.0
2021-07-08 11:30:00,81.0
2021-07-08 11:45:00,82.0
2021-07-08 12:00:00,82.0
2021-07-08 12:15:00,79.0
2021-07-08 12:30:00,77.0
2021-07-08 12:45:00,80.0
2021-07-08 13:00:00,83.0
2021-07-08 13:16:00,78.0
2021-07-08 13:23:00,
2021-07-08 13:31:00,78.0
2021-07-08 13:46:00,76.0
2021-07-08 14:01:00,73.0
2021-07-08 14:16:00,74.0
2021-07-08 14:31:00,79.0
2021-07-08 14:46:00,81.0
2021-07-08 15:01:00,80.0
2021-07-08 15:16:00,78.0
2021-07-08 15:31:00,77.0
2021-07-08 15:47:00,
2021-07-08 15:49:00,81.0
2021-07-08 16:04:00,83.0
2021-07-08 16:19:00,89.0
2021-07-08 16:34:00,89.0
2021-07-08 16:49:00,83.0
2021-07-08 17:04:00,82.0
2021-07-08 17:19:00,87.0
2021-07-08 17:34:00,90.0
2021-07-08 17:49:00,88.0
2021-07-08 18:04:00,84.0
2021-07-08 18:19:00,80.0
2021-07-08 18:34:00,83.0
2021-07-08 18:49:00,85.0
2021-07-08 19:04:00,85.0
2021-07-08 19:19:00,89.0
2021-07-08 19:34:00,95.0
2021-07-08 19:49:00,91.0
2021-07-08 20:04:00,82.0
2021-07-08 20:19:00,80.0
2021-07-08 20:34:00,82.0
2021-07-08 20:49:00,81.0
2021-07-08 21:04:00,79.0
2021-07-08 21:19:00,76.0
2021-07-08 21:34:00,76.0
2021-07-08 21:49:00,78.0
2021-07-08 22:13:00,
2021-07-08 23:07:00,83.0
2021-07-08 23:22:00,83.0
2021-07-08 23:37:00,78.0
2021-07-08 23:52:00,75.0
2021-07-09 00:07:00,80.0
2021-07-09 00:22:00,86.0
2021-07-09 00:37:00,81.0
2021-07-09 00:52:00,74.0
2021-07-09 01:07:00,73.0
2021-07-09 01:22:00,77.0
2021-07-09 01:37:00,73.0
2021-07-09 01:52:00,72.0
2021-07-09 02:07:00,75.0
2021-07-09 02:22:00,72.0
2021-07-09 02:37:00,69.0
2021-07-09 02:52:00,70.0
2021-07-09 03:07:00,74.0
2021-07-09 03:22:00,76.0
2021-07-09 03:37:00,73.0
2021-07-09 03:52:00,73.0
2021-07-09 04:07:00,70.0
2021-07-09 04:22:00,67.0
2021-07-09 04:37:00,68.0
2021-07-09 04:52:00,64.0
2021-07-09 05:07:00,63.0
2021-07-09 05:22:00,66.0
2021-07-09 05:37:00,71.0
2021-07-09 05:52:00,73.0
2021-07-09 06:07:00,73.0
2021-07-09 06:22:00,74.0
2021-07-09 06:37:00,74.0
2021-07-09 06:54:00,
2021-07-09 06:54:00,72.0
2021-07-09 07:09:00,71.0
2021-07-09 07:24:00,76.0
2021-07-09 07:39:00,77.0
2021-07-09 07:54:00,75.0
2021-07-09 08:09:00,77.0
2021-07-09 08:24:00,83.0
2021-07-09 08:39:00,92.0
2021-07-09 08:54:00,92.0
2021-07-09 09:09:00,86.0
2021-07-09 09:24:00,87.0
2021-07-09 09:39:00,87.0
2021-07-09 09:54:00,89.0
2021-07-09 10:09:00,91.0
2021-07-09 10:24:00,90.0
2021-07-09 10:39:00,86.0
2021-07-09 10:54:00,82.0
2021-07-09 11:09:00,81.0
2021-07-09 11:24:00,83.0
2021-07-09 11:39:00,87.0
2021-07-09 11:54:00,89.0
2021-07-09 12:09:00,88.0
2021-07-09 12:27:00,83.0
2021-07-09 12:35:00,
2021-07-09 12:42:00,85.0
2021-07-09 12:57:00,89.0
2021-07-09 13:12:00,90.0
2021-07-09 13:27:00,88.0
2021-07-09 13:42:00,86.0
2021-07-09 13:57:00,84.0
2021-07-09 14:12:00,82.0
2021-07-09 14:27:00,81.0
2021-07-09 14:42:00,82.0
2021-07-09 14:57:00,83.0
2021-07-09 15:12:00,82.0
2021-07-09 15:27:00,80.0
2021-07-09 15:42:00,84.0
2021-07-09 15:57:00,92.0
2021-07-09 16:12:00,95.0
2021-07-09 16:27:00,93.0
2021-07-09 16:42:00,87.0
2021-07-09 16:57:00,82.0
2021-07-09 17:12:00,80.0
2021-07-09 17:27:00,76.0
2021-07-09 17:42:00,77.0
2021-07-09 17:57:00,86.0
2021-07-09 18:12:00,92.0
2021-07-09 18:27:00,96.0
2021-07-09 18:42:00,101.0
2021-07-09 18:55:00,
2021-07-09 18:58:00,104.0
2021-07-09 19:09:00,
2021-07-09 19:13:00,100.0
2021-07-09 19:28:00,97.0
2021-07-09 19:43:00,98.0
2021-07-09 19:58:00,95.0
2021-07-09 20:13:00,90.0
2021-07-09 20:29:00,90.0
2021-07-09 20:32:00,
2021-07-09 20:44:00,90.0
2021-07-09 20:59:00,89.0
2021-07-09 21:14:00,86.0
2021-07-09 21:29:00,83.0
2021-07-09 21:44:00,83.0
2021-07-09 21:59:00,84.0
2021-07-09 22:14:00,83.0
2021-07-09 22:29:00,82.0
2021-07-09 22:44:00,82.0
2021-07-09 22:59:00,84.0
2021-07-09 23:22:00,
2021-07-10 00:33:00,76.0
2021-07-10 00:48:00,79.0
2021-07-10 01:03:00,78.0
2021-07-10 01:18:00,77.0
2021-07-10 01:33:00,77.0
2021-07-10 01:48:00,77.0
2021-07-10 02:03:00,75.0
2021-07-10 02:18:00,75.0
2021-07-10 02:33:00,74.0
2021-07-10 02:48:00,73.0
2021-07-10 03:03:00,73.0
2021-07-10 03:18:00,72.0
2021-07-10 03:33:00,73.0
2021-07-10 03:48:00,72.0
2021-07-10 04:03:00,72.0
2021-07-10 04:18:00,74.0
2021-07-10 04:33:00,73.0
2021-07-10 04:48:00,72.0
2021-07-10 05:03:00,75.0
2021-07-10 05:18:00,74.0
2021-07-10 05:33:00,73.0
2021-07-10 05:48:00,75.0
2021-07-10 06:03:00,75.0
2021-07-10 06:18:00,73.0
2021-07-10 06:33:00,68.0
2021-07-10 06:48:00,65.0
2021-07-10 07:03:00,73.0
2021-07-10 07:18:00,77.0
2021-07-10 07:33:00,74.0
2021-07-10 07:48:00,72.0
2021-07-10 08:03:00,71.0
2021-07-10 08:18:00,79.0
2021-07-10 08:24:00,
2021-07-10 08:33:00,80.0
2021-07-10 08:48:00,85.0
2021-07-10 09:03:00,107.0
2021-07-10 09:18:00,123.0
2021-07-10 09:35:00,112.0
2021-07-10 09:38:00,
2021-07-10 09:50:00,99.0
2021-07-10 10:05:00,91.0
2021-07-10 10:20:00,87.0
2021-07-10 10:35:00,87.0
2021-07-10 10:50:00,87.0
2021-07-10 11:05:00,87.0
2021-07-10 11:20:00,85.0
2021-07-10 11:35:00,82.0
2021-07-10 11:50:00,81.0
2021-07-10 12:05:00,83.0
2021-07-10 12:20:00,85.0
2021-07-10 12:35:00,83.0
2021-07-10 12:51:00,84.0
2021-07-10 12:58:00,
2021-07-10 13:06:00,86.0
2021-07-10 13:21:00,87.0
2021-07-10 13:36:00,83.0
2021-07-10 13:51:00,76.0
2021-07-10 14:06:00,79.0
2021-07-10 14:21:00,83.0
2021-07-10 14:37:00,80.0
2021-07-10 14:38:00,
2021-07-10 14:52:00,82.0
2021-07-10 15:07:00,82.0
2021-07-10 15:22:00,79.0
2021-07-10 15:37:00,79.0
2021-07-10 15:52:00,81.0
2021-07-10 16:07:00,84.0
2021-07-10 16:22:00,84.0
2021-07-10 16:37:00,85.0
2021-07-10 16:52:00,87.0
2021-07-10 17:07:00,86.0
2021-07-10 17:22:00,83.0
2021-07-10 17:37:00,80.0
2021-07-10 17:52:00,77.0
2021-07-10 18:07:00,77.0
2021-07-10 18:22:00,79.0
2021-07-10 18:37:00,82.0
2021-07-10 18:52:00,87.0
2021-07-10 19:07:00,104.0
2021-07-10 19:22:00,121.0
2021-07-10 19:38:00,123.0
2021-07-10 19:47:00,
2021-07-10 19:53:00,124.0
2021-07-10 20:08:00,127.0
2021-07-10 20:23:00,125.0
2021-07-10 20:38:00,119.0
2021-07-10 20:53:00,116.0
2021-07-10 21:04:00,
2021-07-10 21:08:00,111.0
2021-07-10 21:23:00,107.0
2021-07-10 21:38:00,104.0
2021-07-10 21:53:00,105.0
2021-07-10 22:09:00,108.0
2021-07-10 22:10:00,
2021-07-10 22:24:00,101.0
2021-07-10 22:39:00,95.0
2021-07-10 22:54:00,93.0
2021-07-10 23:16:00,
2021-07-10 23:57:00,81.0
2021-07-11 00:12:00,77.0
2021-07-11 00:27:00,75.0
2021-07-11 00:42:00,75.0
2021-07-11 00:57:00,76.0
2021-07-11 01:12:00,77.0
2021-07-11 01:27:00,79.0
2021-07-11 01:42:00,79.0
2021-07-11 01:57:00,78.0
2021-07-11 02:12:00,75.0
2021-07-11 02:27:00,73.0
2021-07-11 02:42:00,73.0
2021-07-11 02:57:00,73.0
2021-07-11 03:12:00,74.0
2021-07-11 03:27:00,75.0
2021-07-11 03:42:00,75.0
2021-07-11 03:57:00,75.0
2021-07-11 04:12:00,72.0
2021-07-11 04:27:00,73.0
2021-07-11 04:42:00,76.0
2021-07-11 04:57:00,75.0
2021-07-11 05:12:00,74.0
2021-07-11 05:27:00,75.0
2021-07-11 05:42:00,77.0
2021-07-11 05:57:00,76.0
2021-07-11 06:12:00,76.0
2021-07-11 06:27:00,75.0
2021-07-11 06:42:00,73.0
2021-07-11 06:57:00,73.0
2021-07-11 07:12:00,75.0
2021-07-11 07:27:00,78.0
2021-07-11 07:44:00,82.0
2021-07-11 07:45:00,
2021-07-11 07:59:00,80.0
2021-07-11 08:14:00,81.0
2021-07-11 08:29:00,82.0
2021-07-11 08:44:00,82.0
2021-07-11 08:59:00,84.0
2021-07-11 09:14:00,82.0
2021-07-11 09:29:00,80.0
2021-07-11 09:44:00,78.0
2021-07-11 09:59:00,81.0
2021-07-11 10:14:00,84.0
2021-07-11 10:29:00,80.0
2021-07-11 10:44:00,77.0
2021-07-11 10:59:00,79.0
2021-07-11 11:14:00,83.0
2021-07-11 11:29:00,79.0
2021-07-11 11:42:00,
2021-07-11 11:44:00,82.0
2021-07-11 11:59:00,94.0
2021-07-11 12:14:00,99.0
2021-07-11 12:29:00,103.0
2021-07-11 12:45:00,113.0
2021-07-11 12:45:00,
2021-07-11 13:00:00,114.0
2021-07-11 13:15:00,107.0
2021-07-11 13:30:00,113.0
2021-07-11 13:45:00,126.0
2021-07-11 14:00:00,121.0
2021-07-11 14:16:00,89.0
2021-07-11 14:22:00,
2021-07-11 14:31:00,82.0
2021-07-11 14:46:00,88.0
2021-07-11 15:01:00,83.0
2021-07-11 15:16:00,76.0
2021-07-11 15:31:00,79.0
2021-07-11 15:46:00,82.0
2021-07-11 16:01:00,81.0
2021-07-11 16:16:00,83.0
2021-07-11 16:31:00,83.0
2021-07-11 16:46:00,83.0
2021-07-11 17:01:00,82.0
2021-07-11 17:16:00,78.0
2021-07-11 17:31:00,80.0
2021-07-11 17:47:00,84.0
2021-07-11 17:57:00,
2021-07-11 18:02:00,89.0
2021-07-11 18:17:00,88.0
2021-07-11 18:32:00,81.0
2021-07-11 18:42:00,
2021-07-11 18:47:00,97.0
2021-07-11 19:02:00,125.0
2021-07-11 19:17:00,141.0
2021-07-11 19:32:00,141.0
2021-07-11 19:47:00,138.0
2021-07-11 20:03:00,143.0
2021-07-11 20:10:00,
2021-07-11 20:18:00,142.0
2021-07-11 20:33:00,134.0
2021-07-11 20:48:00,127.0
2021-07-11 21:04:00,119.0
2021-07-11 21:17:00,
2021-07-11 21:19:00,110.0
2021-07-11 21:34:00,104.0
2021-07-11 21:49:00,114.0
2021-07-11 22:04:00,115.0
2021-07-11 22:19:00,97.0
2021-07-11 22:34:00,77.0
2021-07-11 22:49:00,71.0
2021-07-11 23:04:00,75.0
2021-07-11 23:30:00,
2021-07-11 23:30:00,
2021-07-12 01:38:00,73.0
2021-07-12 01:53:00,74.0
2021-07-12 02:08:00,72.0
2021-07-12 02:23:00,73.0
2021-07-12 02:38:00,74.0
2021-07-12 02:53:00,74.0
2021-07-12 03:08:00,75.0
2021-07-12 03:23:00,73.0
2021-07-12 03:38:00,71.0
2021-07-12 03:53:00,70.0
2021-07-12 04:08:00,72.0
2021-07-12 04:23:00,73.0
2021-07-12 04:38:00,74.0
2021-07-12 04:53:00,74.0
2021-07-12 05:08:00,74.0
2021-07-12 05:23:00,74.0
2021-07-12 05:38:00,74.0
2021-07-12 05:53:00,74.0
2021-07-12 06:08:00,71.0
2021-07-12 06:23:00,72.0
2021-07-12 06:38:00,73.0
2021-07-12 06:53:00,74.0
2021-07-12 07:08:00,73.0
2021-07-12 07:23:00,72.0
2021-07-12 07:38:00,71.0
2021-07-12 07:53:00,71.0
2021-07-12 08:08:00,72.0
2021-07-12 08:23:00,74.0
2021-07-12 08:38:00,73.0
2021-07-12 08:53:00,73.0
2021-07-12 09:08:00,76.0
2021-07-12 09:25:00,74.0
2021-07-12 09:27:00,
2021-07-12 09:40:00,77.0
2021-07-12 09:55:00,80.0
2021-07-12 10:10:00,78.0
2021-07-12 10:25:00,76.0
2021-07-12 10:40:00,81.0
2021-07-12 10:55:00,80.0
2021-07-12 11:10:00,78.0
2021-07-12 11:25:00,80.0
2021-07-12 11:40:00,78.0
2021-07-12 11:55:00,77.0
2021-07-12 12:10:00,79.0
2021-07-12 12:25:00,80.0
2021-07-12 12:40:00,78.0
2021-07-12 12:55:00,78.0
2021-07-12 13:10:00,78.0
2021-07-12 13:25:00,76.0
2021-07-12 13:40:00,78.0
2021-07-12 13:55:00,80.0
2021-07-12 14:11:00,80.0
2021-07-12 14:24:00,
2021-07-12 14:26:00,78.0
2021-07-12 14:41:00,83.0
2021-07-12 14:56:00,94.0
2021-07-12 15:11:00,95.0
2021-07-12 15:26:00,94.0
2021-07-12 15:41:00,112.0
2021-07-12 15:56:00,130.0
2021-07-12 16:11:00,132.0
2021-07-12 16:26:00,135.0
2021-07-12 16:42:00,130.0
2021-07-12 16:53:00,
2021-07-12 16:57:00,123.0
2021-07-12 17:12:00,120.0
2021-07-12 17:27:00,115.0
2021-07-12 17:42:00,105.0
2021-07-12 17:57:00,100.0
2021-07-12 18:12:00,98.0
2021-07-12 18:27:00,91.0
2021-07-12 18:42:00,79.0
2021-07-12 18:57:00,74.0
2021-07-12 19:12:00,71.0
2021-07-12 19:27:00,
2021-07-12 19:27:00,
2021-07-12 19:28:00,80.0
2021-07-12 19:43:00,93.0
2021-07-12 19:58:00,99.0
2021-07-12 20:13:00,105.0
2021-07-12 20:24:00,
2021-07-12 20:28:00,100.0
2021-07-12 20:43:00,91.0
2021-07-12 21:00:00,88.0
2021-07-12 21:06:00,
2021-07-12 21:15:00,88.0
2021-07-12 21:30:00,87.0
2021-07-12 21:45:00,81.0
2021-07-12 22:00:00,77.0
2021-07-12 22:15:00,75.0
2021-07-12 22:30:00,73.0
2021-07-12 22:45:00,74.0
2021-07-12 23:00:00,74.0
2021-07-12 23:15:00,73.0
2021-07-12 23:30:00,76.0
2021-07-12 23:45:00,79.0
2021-07-13 00:20:00,
2021-07-13 02:03:00,80.0
2021-07-13 02:18:00,80.0
2021-07-13 02:33:00,77.0
2021-07-13 02:48:00,76.0
2021-07-13 03:03:00,78.0
2021-07-13 03:18:00,78.0
2021-07-13 03:33:00,76.0
2021-07-13 03:48:00,74.0
2021-07-13 04:03:00,71.0
2021-07-13 04:18:00,72.0
2021-07-13 04:33:00,73.0
2021-07-13 04:48:00,74.0
2021-07-13 05:03:00,75.0
2021-07-13 05:18:00,74.0
2021-07-13 05:33:00,70.0
2021-07-13 05:48:00,70.0
2021-07-13 06:03:00,71.0
2021-07-13 06:18:00,71.0
2021-07-13 06:33:00,72.0
2021-07-13 06:48:00,73.0
2021-07-13 07:03:00,70.0
2021-07-13 07:18:00,65.0
2021-07-13 07:33:00,65.0
2021-07-13 07:48:00,71.0
2021-07-13 08:03:00,76.0
2021-07-13 08:18:00,75.0
2021-07-13 08:33:00,73.0
2021-07-13 08:48:00,71.0
2021-07-13 09:03:00,72.0
2021-07-13 09:18:00,76.0
2021-07-13 09:33:00,77.0
2021-07-13 09:49:00,75.0
2021-07-13 09:55:00,
2021-07-13 10:04:00,77.0
2021-07-13 10:19:00,78.0
2021-07-13 10:34:00,82.0
2021-07-13 10:49:00,92.0
2021-07-13 11:04:00,99.0
2021-07-13 11:20:00,89.0
2021-07-13 11:25:00,
2021-07-13 11:25:00,
2021-07-13 11:35:00,78.0
2021-07-13 11:50:00,75.0
2021-07-13 12:05:00,83.0
2021-07-13 12:20:00,86.0
2021-07-13 12:35:00,80.0
2021-07-13 12:37:00,
2021-07-13 12:50:00,77.0
2021-07-13 13:05:00,78.0
2021-07-13 13:20:00,81.0
2021-07-13 13:35:00,82.0
2021-07-13 13:50:00,79.0
2021-07-13 14:00:00,
2021-07-13 14:05:00,80.0
2021-07-13 14:20:00,89.0
2021-07-13 14:35:00,102.0
2021-07-13 14:50:00,102.0
2021-07-13 15:04:00,
2021-07-13 15:05:00,94.0
2021-07-13 15:20:00,111.0
2021-07-13 15:35:00,145.0
2021-07-13 15:50:00,169.0
2021-07-13 16:06:00,177.0
2021-07-13 16:09:00,
2021-07-13 16:23:00,159.0
2021-07-13 16:23:00,
2021-07-13 16:38:00,148.0
2021-07-13 16:53:00,135.0
2021-07-13 17:08:00,120.0
2021-07-13 17:23:00,106.0
2021-07-13 17:38:00,95.0
2021-07-13 17:53:00,91.0
2021-07-13 18:08:00,84.0
2021-07-13 18:23:00,80.0
2021-07-13 18:38:00,89.0
2021-07-13 18:53:00,104.0
2021-07-13 19:08:00,114.0
2021-07-13 19:23:00,105.0
2021-07-13 19:38:00,89.0
2021-07-13 19:53:00,85.0
2021-07-13 20:08:00,81.0
2021-07-13 20:23:00,77.0
2021-07-13 20:38:00,78.0
2021-07-13 20:53:00,80.0
2021-07-13 21:08:00,76.0
2021-07-13 21:23:00,73.0
2021-07-13 21:38:00,78.0
2021-07-13 21:53:00,84.0
2021-07-13 21:56:00,
2021-07-13 22:08:00,84.0
2021-07-13 22:23:00,85.0
2021-07-13 22:38:00,90.0
2021-07-13 22:53:00,93.0
2021-07-13 23:13:00,
2021-07-14 01:13:00,79.0
2021-07-14 01:28:00,77.0
2021-07-14 01:43:00,79.0
2021-07-14 01:58:00,77.0
2021-07-14 02:13:00,77.0
2021-07-14 02:28:00,82.0
2021-07-14 02:43:00,82.0
2021-07-14 02:58:00,79.0
2021-07-14 03:13:00,76.0
2021-07-14 03:28:00,75.0
2021-07-14 03:43:00,77.0
2021-07-14 03:58:00,76.0
2021-07-14 04:13:00,73.0
2021-07-14 04:28:00,72.0
2021-07-14 04:43:00,73.0
2021-07-14 04:58:00,74.0
2021-07-14 05:13:00,74.0
2021-07-14 05:28:00,75.0
2021-07-14 05:43:00,76.0
2021-07-14 05:58:00,75.0
2021-07-14 06:13:00,72.0
2021-07-14 06:28:00,69.0
2021-07-14 06:43:00,68.0
2021-07-14 06:58:00,72.0
2021-07-14 07:13:00,75.0
2021-07-14 07:28:00,71.0
2021-07-14 07:43:00,71.0
2021-07-14 07:58:00,71.0
2021-07-14 08:13:00,70.0
2021-07-14 08:28:00,71.0
2021-07-14 08:43:00,74.0
2021-07-14 08:58:00,78.0
2021-07-14 09:13:00,
2021-07-14 09:14:00,79.0
2021-07-14 09:29:00,87.0
2021-07-14 09:44:00,110.0
2021-07-14 09:59:00,
2021-07-14 10:01:00,112.0
2021-07-14 10:16:00,102.0
2021-07-14 10:31:00,86.0
2021-07-14 10:46:00,83.0
2021-07-14 11:01:00,86.0
2021-07-14 11:16:00,85.0
2021-07-14 11:31:00,77.0
2021-07-14 11:46:00,73.0
2021-07-14 12:01:00,76.0
2021-07-14 12:16:00,82.0
2021-07-14 12:31:00,86.0
2021-07-14 12:46:00,94.0
2021-07-14 13:01:00,103.0
2021-07-14 13:16:00,98.0
2021-07-14 13:31:00,87.0
2021-07-14 13:46:00,81.0
2021-07-14 14:01:00,82.0
2021-07-14 14:16:00,84.0
2021-07-14 14:31:00,81.0
2021-07-14 14:46:00,86.0
2021-07-14 15:01:00,96.0
2021-07-14 15:16:00,104.0
2021-07-14 15:31:00,120.0
2021-07-14 15:46:00,127.0
2021-07-14 16:01:00,111.0
2021-07-14 16:16:00,92.0
2021-07-14 16:31:00,82.0
2021-07-14 16:46:00,75.0
2021-07-14 17:01:00,72.0
2021-07-14 17:16:00,75.0
2021-07-14 17:31:00,78.0
2021-07-14 17:48:00,80.0
2021-07-14 17:50:00,
2021-07-14 18:03:00,82.0
2021-07-14 18:18:00,79.0
2021-07-14 18:33:00,78.0
2021-07-14 18:48:00,83.0
2021-07-14 19:03:00,91.0
2021-07-14 19:18:00,108.0
2021-07-14 19:33:00,116.0
2021-07-14 19:48:00,107.0
2021-07-14 20:03:00,98.0
2021-07-14 20:18:00,95.0
2021-07-14 20:33:00,93.0
2021-07-14 20:48:00,90.0
2021-07-14 20:56:00,
2021-07-14 21:03:00,88.0
2021-07-14 21:18:00,91.0
2021-07-14 21:44:00,
2021-07-15 00:35:00,88.0
2021-07-15 00:50:00,84.0
2021-07-15 01:05:00,84.0
2021-07-15 01:20:00,88.0
2021-07-15 01:35:00,93.0
2021-07-15 01:50:00,98.0
2021-07-15 02:05:00,100.0
2021-07-15 02:20:00,98.0
2021-07-15 02:35:00,96.0
2021-07-15 02:50:00,91.0
2021-07-15 03:05:00,84.0
2021-07-15 03:20:00,82.0
2021-07-15 03:35:00,81.0
2021-07-15 03:50:00,77.0
2021-07-15 04:05:00,80.0
2021-07-15 04:20:00,82.0
2021-07-15 04:35:00,80.0
2021-07-15 04:50:00,78.0
2021-07-15 05:05:00,77.0
2021-07-15 05:15:00,
2021-07-15 05:20:00,77.0
2021-07-15 05:35:00,75.0
2021-07-15 05:50:00,
2021-07-15 05:52:00,87.0
2021-07-15 06:07:00,88.0
2021-07-15 06:22:00,84.0
2021-07-15 06:37:00,82.0
2021-07-15 06:52:00,81.0
2021-07-15 07:07:00,82.0
2021-07-15 07:22:00,90.0
2021-07-15 07:37:00,92.0
2021-07-15 07:52:00,86.0
2021-07-15 08:07:00,86.0
2021-07-15 08:22:00,93.0
2021-07-15 08:37:00,97.0
2021-07-15 08:52:00,91.0
2021-07-15 09:07:00,84.0
2021-07-15 09:23:00,86.0
2021-07-15 09:34:00,
2021-07-15 09:38:00,91.0
2021-07-15 09:53:00,84.0
2021-07-15 10:08:00,78.0
2021-07-15 10:23:00,79.0
2021-07-15 10:38:00,84.0
2021-07-15 10:53:00,87.0
2021-07-15 11:08:00,81.0
2021-07-15 11:23:00,76.0
2021-07-15 11:38:00,80.0
2021-07-15 11:53:00,81.0
2021-07-15 12:08:00,81.0
2021-07-15 12:23:00,83.0
2021-07-15 12:38:00,84.0
2021-07-15 12:53:00,87.0
2021-07-15 13:09:00,121.0
2021-07-15 13:20:00,
2021-07-15 13:24:00,149.0
2021-07-15 13:39:00,138.0
2021-07-15 13:54:00,115.0
2021-07-15 14:11:00,89.0
2021-07-15 14:17:00,
2021-07-15 14:17:00,
